rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating,hard_vote_label,hard_vote_pred_rating,soft_vote_pred_rating,soft_vote_label,bagging_pred_rating,bagging_pred_std,bagging_label
4,"Excellent phone great design love it. Amit Upadhyay , Hyderabad Oct, 2024",iPhone 15,Positive,0.9186,Positive,4.8372,Positive,0.9998090863227844,4.999236345291138,1.0,Positive,5.0,Positive,4.5,4.934574538116456,Positive,4.5573826754782445,0.40879277056177277,Positive
5,"Nice experience vijay Dikkar , Jalna Mar, 2024",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9995686411857604,4.998274564743042,1.0,Positive,5.0,Positive,4.5,4.536509825897217,Positive,4.334073625689883,0.21092004715003967,Positive
5,"Very good and original i love Flipkart forever Shanti Devi , Gurdaspur Jul, 2024",iPhone 15,Positive,0.8737,Positive,4.7474,Positive,0.9998691082000732,4.999476432800293,1.0,Positive,5.0,Positive,4.5,4.898750573120117,Positive,4.5208382440517045,0.39342450584998007,Positive
5,"Nice Ravi Gupta , Lakhimpur Sep, 2024",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9966475367546082,4.986590147018433,1.0,Positive,5.0,Positive,4.5,4.531836058807373,Positive,4.364334590754879,0.2052602356449239,Positive
5,"Awesome Vaibhav Patil , Kanhe Industrial Area Sep, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9917917251586914,4.967166900634766,1.0,Positive,5.0,Positive,4.5,4.686786760253907,Positive,4.410973804541258,0.28724160950235017,Positive
5,"Very nice product... Love this Satya priya Vatsa , Kishanganj District Sep, 2024",iPhone 15,Positive,0.8204,Positive,4.6408000000000005,Positive,0.9998527765274048,4.999411106109619,1.0,Positive,5.0,Positive,4.5,4.856084442443848,Positive,4.4569209818215265,0.36856541508620827,Positive
5,"Awesome iPhone experience must buy if you are looking for camera and you are a photographer. Battery is decent. madhukar chaudhary , Haldwani Sep, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9995245933532716,4.998098373413086,1.0,Positive,5.0,Positive,4.5,4.699159349365235,Positive,4.488559842935155,0.2808951956167033,Positive
4,"Nice but 15 plus 256 bast phone Naresh Bahadur , Dharuhera Sep, 2024",iPhone 15,Positive,0.2263,Positive,3.4526,Negative,0.3808973431587219,2.523589372634888,1.0,Positive,5.0,Positive,4.5,3.390475749053955,Neutral,3.7507799918251954,0.36042318765625664,Positive
5,"Really worth it item you mist try this Subhash Yadav , Chandigarh Sep, 2024",iPhone 15,Positive,0.2944,Positive,3.5888,Positive,0.999382495880127,4.997529983520508,1.0,Positive,5.0,Positive,4.5,4.4345319934082035,Positive,4.313754196375063,0.15449767656209362,Positive
5,"Very good product Rajesh nath , Indore Oct, 2024",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.999797523021698,4.999190092086792,1.0,Positive,5.0,Positive,4.5,4.593836036834717,Positive,4.3426667520080136,0.24147372490428337,Positive
5,"Excellent! Thank you so much. Ajay Kumar Sahu , New Delhi Oct, 2024",iPhone 15,Positive,0.7574,Positive,4.5148,Positive,0.9998729228973388,4.999491691589356,1.0,Positive,5.0,Positive,4.5,4.805716676635743,Positive,4.542230408465065,0.3366361077151554,Positive
5,"Top notch quality... Blue color is just litttt Ravi Kant Kumar , Ranchi Sep, 2024",iPhone 15,Positive,0.2023,Positive,3.4046,Positive,0.9992215633392334,4.996886253356934,0.0,Neutral,3.0,Positive,4.5,3.9605945013427735,Positive,4.028383738633396,0.07698767856657643,Positive
1,"After using 5 minutes phone Heating and in sun phone heat and in keep in pocket then phone heating Heating problem is more SANTOSH KUMAR , Faizabad District Oct, 2024",iPhone 15,Negative,-0.4019,Negative,2.1962,Negative,0.0078413486480712,1.0313653945922852,-1.0,Negative,1.0,Negative,1.5,1.4910261578369142,Negative,2.75087696387506,1.3113331136903374,Neutral
5,"Good Product Kuldeep Brar , Bathinda Oct, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999195158481598,4.996780633926392,1.0,Positive,5.0,Positive,4.5,4.551032253570557,Positive,4.377969188571393,0.2121628475062029,Positive
5,"Amazing. Flipkart Customer , Kagal Midc Sep, 2024",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9997270703315736,4.998908281326294,1.0,Positive,5.0,Positive,4.5,4.668283312530518,Positive,4.424208511861781,0.27553604768410583,Positive
1,"I am not satisfied for this Ashish Garg , Muradnagar Oct, 2024",iPhone 15,Negative,-0.3252,Negative,2.3496,Negative,0.0006978511810302,1.002791404724121,1.0,Positive,5.0,Negative,1.5,2.340956561889649,Neutral,3.086960280308254,0.8766983262476267,Neutral
5,"Go for it . Flipkart Customer , Amravati Jul, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9903860092163086,4.961544036865234,0.0,Neutral,3.0,Neutral,3.0,3.7846176147460944,Positive,3.890077844838038,0.1538773768546878,Positive
5,"excellent Avinash kumar , Rajkot Sep, 2024",iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.999738872051239,4.998955488204956,1.0,Positive,5.0,Positive,4.5,4.657102195281983,Positive,4.462448418162761,0.25967654796296646,Positive
5,"Very nice Basant Singh , Noida Jul, 2024",iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998300075531006,4.999320030212402,1.0,Positive,5.0,Positive,4.5,4.580048012084961,Positive,4.364135646998021,0.23411306414282287,Positive
5,"Best in class...no complaints so far Anand Trivedi , Ranchi Jul, 2024",iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9994639754295348,4.99785590171814,1.0,Positive,5.0,Positive,4.5,4.488102360687256,Positive,4.331250567972137,0.18451123311460638,Positive
4,"Product properly and safe too deliver then nice products sh Kodi , Chennai Jul, 2024",iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.988490343093872,4.953961372375488,1.0,Positive,5.0,Positive,4.5,4.734224548950195,Positive,4.460698066694673,0.3086838674015975,Positive
5,"fabulous Shadab Khan , Kanpur Jul, 2024",iPhone 15,Positive,0.5267,Positive,4.0534,Positive,0.9977644681930542,4.991057872772217,1.0,Positive,5.0,Positive,4.5,4.617783149108887,Positive,4.336015314247805,0.24992514636249266,Positive
5,"All good Amit Kumar , Chandigarh Jul, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998098015785216,4.999239206314087,1.0,Positive,5.0,Positive,4.5,4.552015682525635,Positive,4.333875951085324,0.21834701201709497,Positive
1,"Poor camera quality Flipkart Customer , New Delhi Jul, 2024",iPhone 15,Negative,-0.4767,Negative,2.0466,Negative,0.0002790093421936,1.0011160373687744,-1.0,Negative,1.0,Negative,1.5,1.41908641494751,Negative,2.4439321919187913,1.3091100921891623,Neutral
4,"Pink shade is nice but blue shade is almost like white. Subhanjana Majumder , Madhyamgram Sep, 2024",iPhone 15,Positive,0.5734,Positive,4.1468,Negative,0.1154934167861938,1.4619736671447754,1.0,Positive,5.0,Positive,4.5,3.24350946685791,Neutral,3.556414547625668,0.41727799442684155,Neutral
3,"Ok , heating issue while using in sunlight Vishal Tanawade , Pimpri Chinchwad Jul, 2024",iPhone 15,Neutral,0.296,Positive,3.592,Positive,0.945669949054718,4.782679796218872,-1.0,Negative,1.0,Positive,4.5,3.549871918487549,Neutral,3.820316815177121,0.2816327317332108,Positive
5,"The best, delivery was quick , exchange was quick, great job flipkart Saket Agrawal , Bangalore Jul, 2024",iPhone 15,Positive,0.8519,Positive,4.7038,Positive,0.9989920258522034,4.9959681034088135,1.0,Positive,5.0,Positive,4.5,4.879907241363526,Positive,4.513243402421043,0.3817642129943337,Positive
4,"Best Phone Chirag Verma , Gurugram Oct, 2024",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9984129667282104,4.993651866912842,1.0,Positive,5.0,Positive,4.5,4.706980746765137,Positive,4.386955282179718,0.29558490210307603,Positive
5,"Ritik Raushan , Jaipur District Sep, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9873369336128236,4.949347734451294,0.0,Neutral,3.0,Neutral,3.0,3.779739093780518,Positive,3.933844097925593,0.16718719948682767,Positive
5,"My 1st dream phone and I like it so much so Im happy Kishan Singh , Bharuch Sep, 2024",iPhone 15,Positive,0.8166,Positive,4.6332,Positive,0.9998101592063904,4.9992406368255615,1.0,Positive,5.0,Positive,4.5,4.852976254730224,Positive,4.439508285016966,0.3665995039689269,Positive
5,"Flipkart Customer , Kolhapur District Sep, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.1058000326156616,1.4232001304626465,0.0,Neutral,3.0,Neutral,3.0,2.3692800521850588,Neutral,3.1729733679949823,0.8708356950679532,Neutral
5,"Awesome and handy Radhey Meena , Jaipur Jul, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9997698664665222,4.999079465866089,1.0,Positive,5.0,Positive,4.5,4.699551786346436,Positive,4.464227866404116,0.28832338056030826,Positive
4,"Good Gaurav Singh , Gorakhpur Sep, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9996488094329834,4.998595237731934,1.0,Positive,5.0,Positive,4.5,4.551758095092773,Positive,4.324246991902274,0.2187249811483136,Positive
5,"Loved this phone Rajat mahatu , Jorhat Jul, 2024",iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9937906861305236,4.975162744522095,0.0,Neutral,3.0,Positive,4.5,4.269585097808838,Positive,4.191826417670022,0.07860466665060796,Positive
5,"very good phone, i am very happy with the product and flipkarts same day delivery ditya , Meerut Division Sep, 2024",iPhone 15,Positive,0.8012,Positive,4.6024,Positive,0.999751627445221,4.999006509780884,1.0,Positive,5.0,Positive,4.5,4.840562603912353,Positive,4.450432748333776,0.36021249445872794,Positive
5,"Vinod Kumar , Thiruvananthapuram Jul, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9923495054244996,4.969398021697998,0.0,Neutral,3.0,Neutral,3.0,3.7877592086791996,Positive,3.939476496029842,0.1647436265877064,Positive
5,"GREAT EXPERIENCE Sandeep Singh , Bilaspur Rampur District Sep, 2024",iPhone 15,Positive,0.7034,Positive,4.4068000000000005,Positive,0.9983605742454528,4.993442296981812,1.0,Positive,5.0,Positive,4.5,4.760096918792725,Positive,4.501122724144519,0.31727299043506235,Positive
5,", Mancherial Oct, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Neutral,0.5585615634918213,3.234246253967285,0.0,Neutral,3.0,Neutral,3.0,3.0936985015869145,Neutral,3.644198982383571,0.50817537784913,Neutral
5,"I am so happy with my new I phone 15 loved it great experience camera quality display smoothness all are excellent. Praveen Kumar , New Delhi Sep, 2024",iPhone 15,Positive,0.9548,Positive,4.9096,Positive,0.9998668432235718,4.999467372894287,1.0,Positive,5.0,Positive,4.5,4.963626949157716,Positive,4.605763089250136,0.42060099259227257,Positive
5,"awesome Mohammed Razi , Vijayawada Sep, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9970591068267822,4.988236427307129,1.0,Positive,5.0,Positive,4.5,4.695214570922852,Positive,4.4878785625575635,0.2765425206458157,Positive
5,"Superb original apple fully recommended delivered on time RAJBIR SINGH , Bengaluru Jul, 2024",iPhone 15,Positive,0.8173,Positive,4.6346,Positive,0.999827206134796,4.999308824539185,1.0,Positive,5.0,Positive,4.5,4.853563529815673,Positive,4.55900299457029,0.3608228204387906,Positive
5,"Awesome phone laxmikant Mallela , Bengaluru Jul, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.998909831047058,4.995639324188232,1.0,Positive,5.0,Positive,4.5,4.6981757296752935,Positive,4.441705727433657,0.289508607529427,Positive
5,"All good Avijit Naskar , Kolkata Sep, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9992254972457886,4.996901988983154,1.0,Positive,5.0,Positive,4.5,4.551080795593261,Positive,4.341534595048205,0.21835882141659413,Positive
4,"Lovely look....Im satisfied Rakesh ku. Panigrahi , Bellary Sep, 2024",iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9998376369476318,4.999350547790527,1.0,Positive,5.0,Positive,4.5,4.811740219116212,Positive,4.518266255475998,0.34493735956094207,Positive
5,"I really enjoying this phone but one thing that i find is not ok is its storage capacity that only 5 gb and it runs very fast Flipkart Customer , Amritsar Jul, 2024",iPhone 15,Positive,0.0037,Neutral,3.0074,Negative,0.011589765548706,1.0463590621948242,1.0,Positive,5.0,Neutral,3.0,2.6215036248779295,Neutral,3.2790635649982027,0.7419011905708705,Neutral
4,"The Apple 15 is a fantastic, lightweight phone with excellent performance. Its perfect for everyday use and looks sleek too! ADARSH H , Palakkad Jul, 2024",iPhone 15,Positive,0.906,Positive,4.812,Positive,0.9998156428337096,4.999262571334839,1.0,Positive,5.0,Positive,4.5,4.924505028533936,Positive,4.584165492307901,0.4000023615110112,Positive
5,"Super love it Anita Kumari , Agra Sep, 2024",iPhone 15,Positive,0.8442,Positive,4.6884,Positive,0.9997628331184388,4.999051332473755,1.0,Positive,5.0,Positive,4.5,4.874980532989502,Positive,4.477648713211639,0.3818295991315488,Positive
5,"Awesome, but battery should be increase upto 4000 mah Digvijay Mahato , Jamshedpur Sep, 2024",iPhone 15,Positive,0.6705,Positive,4.341,Positive,0.9788295030593872,4.915318012237549,1.0,Positive,5.0,Positive,4.5,4.70252720489502,Positive,4.468776156670494,0.2864335715426707,Positive
5,"The customer and delivery partner is very humble and sweet person and phone also to love it apple pankaj saini , New Delhi Sep, 2024",iPhone 15,Positive,0.8158,Positive,4.6316,Positive,0.9997914433479308,4.999165773391724,1.0,Positive,5.0,Positive,4.5,4.85230630935669,Positive,4.5144478560498085,0.36618293476393843,Positive
5,"Picture qwality best to best.fantastic Somya Soni , Lucknow Sep, 2024",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9991874098777772,4.996749639511108,1.0,Positive,5.0,Positive,4.5,4.708219855804444,Positive,4.458439724967409,0.2936925026391738,Positive
5,"I like the most mangesh chhotelal yadav , Vasai Virar Oct, 2024",iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9961588382720948,4.984635353088379,0.0,Neutral,3.0,Positive,4.5,4.082814141235351,Positive,4.09843807121834,0.016297475641990904,Positive
5,"Very very nice mobile Abhishek Patel , Mumbai Sep, 2024",iPhone 15,Positive,0.5222,Positive,4.0444,Positive,0.9997590184211732,4.999036073684692,1.0,Positive,5.0,Positive,4.5,4.617374429473878,Positive,4.326985153670632,0.24734854082440505,Positive
3,"Heat issue sachin dubey , Loni Oct, 2024",iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.6071711778640747,3.428684711456299,-1.0,Negative,1.0,Neutral,3.0,2.77147388458252,Neutral,3.4440769385060133,0.6726760648657374,Neutral
5,"You have to charge it 3 times atleast if you use it as a primary phone Otherwise the phone is yoo Rohit Semwal , Navi Mumbai Jun, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0055636167526245,1.022254467010498,0.0,Neutral,3.0,Neutral,3.0,2.2089017868041996,Negative,3.046792146401214,0.9453138225148371,Neutral
5,"Good at all Prity Bag , Baidyabati Sep, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999218225479126,4.996872901916504,1.0,Positive,5.0,Positive,4.5,4.551069160766602,Positive,4.378469988530718,0.21160133398394373,Positive
5,"Abhi Arya , Hazaribagh Jun, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9680871963500975,4.872348785400391,0.0,Neutral,3.0,Neutral,3.0,3.7489395141601567,Neutral,3.9085700482282615,0.1803213670485207,Positive
5,"All over very good Flipkart Customer , Chandigarh Oct, 2024",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9879100322723388,4.951640129089356,1.0,Positive,5.0,Positive,4.5,4.574816051635743,Positive,4.364100919764982,0.22856852308223657,Positive
5,"Got IPhone 15 in BBD sale Totally original product all good fully satisfied Thanks Flipkart Aditya Bisht , Nainital District Sep, 2024",iPhone 15,Positive,0.8949,Positive,4.7898,Positive,0.9995594620704652,4.99823784828186,1.0,Positive,5.0,Positive,4.5,4.915215139312744,Positive,4.610250037662398,0.3896572234222175,Positive
5,"Thank u Flipkart for this amazing deal Kunal Patil , Mumbai Oct, 2024",iPhone 15,Positive,0.7906,Positive,4.5812,Positive,0.9998179078102112,4.999271631240845,1.0,Positive,5.0,Positive,4.5,4.832188652496338,Positive,4.50272824393663,0.3570851293632066,Positive
5,"Build quality fantastic and performance is better than S24 CHANDRABHAN NISHAD , Ambala District Sep, 2024",iPhone 15,Positive,0.7579,Positive,4.5158000000000005,Positive,0.9998010993003844,4.999204397201538,1.0,Positive,5.0,Positive,4.5,4.806001758880615,Positive,4.444938583698954,0.34700075469046116,Positive
5,"Value for worth MANI KANDAN , Chennai Oct, 2024",iPhone 15,Positive,0.5106,Positive,4.0212,Positive,0.999005138874054,4.996020555496216,1.0,Positive,5.0,Positive,4.5,4.606888222198487,Positive,4.360621022272302,0.24641289227743807,Positive
5,"Good product, all features are awesome. m happy with this. Anjali Das , Noida Jun, 2024",iPhone 15,Positive,0.8934,Positive,4.7868,Positive,0.9998726844787598,4.999490737915039,1.0,Positive,5.0,Positive,4.5,4.914516295166016,Positive,4.546629328281593,0.39870692996004126,Positive
4,"The latest iteration of this popular phone boasts impressive new features. A notable upgrade is the camera, which captures stunning photos and videos. The battery life has also been significantly improved, lasting throughout even the busiest days. The sleek design and vibrant display make it a joy to use. Overall, this phone offers a premium mobile experience that is sure to impress. Abhi Kale , Aurangabad Sep, 2024",iPhone 15,Positive,0.974,Positive,4.948,Positive,0.9998294115066528,4.999317646026611,1.0,Positive,5.0,Positive,4.5,4.978927058410645,Positive,4.615030375301619,0.42770543445972625,Positive
5,"iPhone is excellent. Excellent Camera. Got it in BBD 24 in Same Day Sagar Karmakar , Bengaluru Sep, 2024",iPhone 15,Positive,0.8126,Positive,4.6252,Positive,0.9997988343238832,4.999195337295532,1.0,Positive,5.0,Positive,4.5,4.849758134918213,Positive,4.495081496245442,0.36926037306070114,Positive
1,"After 1 month of usage 29 charging cycles done battery drains rapidly and battery health is down to 99  Sarvadevaraju Gollapudi , Chodavaram Oct, 2024",iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0038682222366333,1.0154728889465332,0.0,Neutral,3.0,Neutral,3.0,2.2061891555786133,Negative,2.8934559808818023,0.9163838920350142,Neutral
5,"Excellent Performance Amar Kumar , Patna Sep, 2024",iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998173117637634,4.999269247055054,1.0,Positive,5.0,Positive,4.5,4.657227698822021,Positive,4.48139963274373,0.25640556510384055,Positive
5,"REDUCED MY MOBILE PRICE THAT I HAVE EXCHANGED ... Benudhar Bhoi , Anugul District Sep, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0006954669952392,1.002781867980957,0.0,Neutral,3.0,Neutral,3.0,2.201112747192383,Negative,3.0812920319517327,0.9536852663996739,Neutral
5,"Very good phone Lohith Gowda , Bengaluru Sep, 2024",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9994139671325684,4.997655868530273,1.0,Positive,5.0,Positive,4.5,4.59322234741211,Positive,4.381524510944762,0.2389446620267647,Positive
5,"Great delivery good Parveen Kumar pk , Reasi Oct, 2024",iPhone 15,Positive,0.7906,Positive,4.5812,Positive,0.9997841715812684,4.999136686325073,1.0,Positive,5.0,Positive,4.5,4.83213467453003,Positive,4.544760705545092,0.35204180703167337,Positive
5,"Very Smooth experience Shailesh Verma , Akbarpur Jun, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9980233907699584,4.992093563079834,1.0,Positive,5.0,Positive,4.5,4.196837425231934,Positive,4.1631570634480255,0.04067604329246636,Positive
5,"Apple always better then Android Susovon Mahata , Chennai Oct, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Negative,0.1276943087577819,1.510777235031128,0.0,Neutral,3.0,Positive,4.5,2.756630894012451,Neutral,3.3808803222443737,0.6764104555859192,Neutral
5,"Sooooooo Smooth and feels buttery in every aspect just BigBillion 2k24 rahul kashte , Pune Sep, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9979355335235596,4.991742134094238,1.0,Positive,5.0,Positive,4.5,4.196696853637696,Positive,4.158618600818148,0.04232850922370937,Positive
5,"Fantastic Marshal Sebastin P , Chennai Jun, 2024",iPhone 15,Positive,0.5574,Positive,4.1148,Positive,0.9994834661483764,4.997933864593506,1.0,Positive,5.0,Positive,4.5,4.645093545837403,Positive,4.413271366597441,0.261684007394543,Positive
5,"Great Gautham Malviya , Bangalore Sep, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9980102181434632,4.9920408725738525,1.0,Positive,5.0,Positive,4.5,4.696736349029542,Positive,4.440736135404338,0.28895586176236004,Positive
5,"One of the best Best in the segment Flipkart Customer , Agra Jun, 2024",iPhone 15,Positive,0.8555,Positive,4.711,Positive,0.9998026490211488,4.999210596084595,1.0,Positive,5.0,Positive,4.5,4.8840842384338385,Positive,4.63663557133657,0.360776576225945,Positive
4,"Good phone at the end it is iphone lol Omprakash Baiflawat , Lucknow Jun, 2024",iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.9967593550682068,4.987037420272827,1.0,Positive,5.0,Positive,4.5,4.747454968109131,Positive,4.4175250491179625,0.317161093169422,Positive
5,"Thanks flipkart Rohit Kamble , Baramati Sep, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.99893718957901,4.99574875831604,0.0,Neutral,3.0,Positive,4.5,4.150619503326416,Positive,4.138171115256767,0.020053432869050213,Positive
5,"I really feel good. Fantastic device. Value for money. If you compromise with AI go ahead with this. Processor The iPhone 15 has an A16 Bionic chip with a 6-core CPU and a 5-core GPU Sourav Ghosh , Kolkata Sep, 2024",iPhone 15,Positive,0.857,Positive,4.714,Positive,0.9993802309036256,4.997520923614502,1.0,Positive,5.0,Positive,4.5,4.884608369445801,Positive,4.546868198753181,0.3811487057173602,Positive
4,"I like it. Babita Saini , Bijnor District Sep, 2024",iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9984421133995056,4.993768453598023,0.0,Neutral,3.0,Positive,4.5,4.08646738143921,Positive,4.0989535801860315,0.014864741136913662,Positive
5,"Upgrading from iPhone 14. Feels almost same, other than the Dynamic Island which does not make too much of a difference. However, very reliable, high performing device. Upgrade if you are coming from an iPhone 12 or older. Arnab Deb , Silchar Jun, 2024",iPhone 15,Positive,0.3818,Positive,3.7636,Positive,0.9696911573410034,4.878764629364014,1.0,Positive,5.0,Positive,4.5,4.456945851745606,Positive,4.279447048030151,0.1708540233396086,Positive
5,"Karmiram Babulal , Mysuru Sep, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9636752605438232,4.854701042175293,0.0,Neutral,3.0,Neutral,3.0,3.7418804168701176,Neutral,3.9365869691357624,0.1873174684761178,Positive
5,"Except battery... everything is top notch ..just go for it Flipkart Customer , Allahabad Oct, 2024",iPhone 15,Positive,0.2023,Positive,3.4046,Positive,0.9965906143188475,4.986362457275391,0.0,Neutral,3.0,Positive,4.5,3.9563849829101563,Positive,4.027370825929642,0.08060936181049005,Positive
5,"Money Manju Devi , Jodhpur Oct, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8640083074569702,4.456033229827881,0.0,Neutral,3.0,Neutral,3.0,3.5824132919311524,Neutral,3.891176819255609,0.26300568939437996,Positive
5,"Good pro Rajesh kumar Rout , Bengaluru Sep, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.99972802400589,4.99891209602356,1.0,Positive,5.0,Positive,4.5,4.551884838409424,Positive,4.35803902029372,0.2188323433120696,Positive
5,"Very nice Singadurai Durai , Bengaluru Oct, 2024",iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.999788463115692,4.9991538524627686,1.0,Positive,5.0,Positive,4.5,4.5799815409851075,Positive,4.364649968223597,0.2334215833279027,Positive
5,"This is my first iphone his very nice Roshan Thombare , Waghoda Oct, 2024",iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9945411086082458,4.978164434432983,1.0,Positive,5.0,Positive,4.5,4.571585773773194,Positive,4.424794982280601,0.21420706939197595,Positive
5,"Awesome Product Vishal Kushwaha , New Delhi Sep, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998195767402648,4.99927830696106,1.0,Positive,5.0,Positive,4.5,4.699631322784424,Positive,4.407759407310321,0.2920931865625571,Positive
4,"Loved it guys Sourabh Baghel , Surajpur District Jun, 2024",iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9994009733200072,4.997603893280029,0.0,Neutral,3.0,Positive,4.5,4.2785615573120115,Positive,4.2192898504723395,0.07942370184528864,Positive
5,"Smooth and nice device Shubhankar Halder , New Delhi Jun, 2024",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998372793197632,4.999349117279053,1.0,Positive,5.0,Positive,4.5,4.536939646911621,Positive,4.368034391654552,0.2069873815540758,Positive
5,"amazing phone Pruthvi Raj , Bengaluru Oct, 2024",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9983181953430176,4.99327278137207,1.0,Positive,5.0,Positive,4.5,4.666029112548829,Positive,4.378097012732362,0.2768182869877245,Positive
5,"An amazing experience.absolute value for money. Flipkart Customer , Pathanamthitta District Sep, 2024",iPhone 15,Positive,0.7351,Positive,4.4702,Positive,0.9997023940086364,4.998809576034546,1.0,Positive,5.0,Positive,4.5,4.787603830413818,Positive,4.491465020362296,0.3341513558411087,Positive
5,"Great phone with great camera. As a photographer, I must say that 42MP photos are very sharp and detailed. Huge upgrade from 12MP camera. and Black color with matte finish looks amazing and also feels amazing in the hand. Arnav Pratap Singh , New Delhi Jun, 2024",iPhone 15,Positive,0.9694,Positive,4.9388000000000005,Positive,0.9998345375061036,4.999338150024414,1.0,Positive,5.0,Positive,4.5,4.975255260009766,Positive,4.596860286457431,0.42698737377134377,Positive
5,"I love this product Sumit Kumar , New Delhi Sep, 2024",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.999848246574402,4.999392986297607,1.0,Positive,5.0,Positive,4.5,4.709277194519043,Positive,4.47173019864951,0.2910939535754781,Positive
5,"First iPhone Dibakar Debnath , Bengaluru Sep, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9087509512901306,4.6350038051605225,0.0,Neutral,3.0,Neutral,3.0,3.6540015220642093,Neutral,3.8281095836884815,0.2224611125240012,Positive
5,"Absolutely amazing phone Shashank pratap Singh , Gorakhpur Feb, 2024",iPhone 15,Positive,0.624,Positive,4.248,Positive,0.9997074007987976,4.99882960319519,1.0,Positive,5.0,Positive,4.5,4.698731841278077,Positive,4.487172703809852,0.28216202984491595,Positive
5,"iPhone 15 Review Rating 4.55 The iPhone 15 impresses with its powerful A17 Bionic chip, stunning Super Retina XDR display, and advanced quad-camera setup. Long-lasting battery life and enhanced security features make it a top contender. While the design remains largely unchanged and the iPhone 15 delivers exceptional performance and photography capabilities. Pros Fast performance, excellent cameras, long battery life, enhanced security Cons No major design overhaul, not 120hz refresh ... Afnan Faisal , Samastipur Sep, 2024",iPhone 15,Positive,0.9682,Positive,4.9364,Positive,0.999413013458252,4.997652053833008,1.0,Positive,5.0,Positive,4.5,4.973620821533204,Positive,4.784966499535795,0.3552691192290314,Positive
5,"Adorable Piece Sanket Ahire , Dhule Sep, 2024",iPhone 15,Positive,0.4939,Positive,3.9878,Positive,0.9984257221221924,4.9937028884887695,0.0,Neutral,3.0,Positive,4.5,4.192601155395508,Positive,4.1576409434430275,0.04040084543823695,Positive
