rating,title,review_text,date,city,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
5,Brilliant,Original product received,Jan 2026,Noida,Positive,0.375,Positive,0.3182,POSITIVE,0.999774158000946
5,Classy product,"The iPhone 16 is a fantastic, complete package, especially in the sophisticated Black finish. It brings the power, key photographic features, and modern interactive elements previously exclusive to the Pro line to the standard model.",Dec 2025,Dynamic Island,Positive,0.09629629629629631,Positive,0.8387,POSITIVE,0.9998296499252319
3,Decent product,Not superb Ok ok gadgets Amit kumar Amit kumar,Nov 2025,Faridabad,Positive,0.16666666666666666,Negative,-0.7244,NEGATIVE,0.9984410405158997
3,Decent product,Mostly overheated problems Chandan,Dec 2025,Jammu,Positive,0.5,Negative,-0.4019,NEGATIVE,0.9983376264572144
5,Must buy!,Amazing phone os is so smooth and the camera is superb,Dec 2025,Gwalior Division,Positive,0.6666666666666666,Positive,0.836,POSITIVE,0.9998281002044678
4,Value-for-money,"Received in good condition, checked the authenticity seems like fine.",Dec 2025,Gakulpur,Positive,0.5583333333333333,Positive,0.7351,POSITIVE,0.9978030323982239
5,Terrific purchase,Just wow...obviously coz too much of expensive..,Nov 2025,Bhubaneswar,Negative,-0.5,Neutral,0.0,NEGATIVE,0.9975447058677673
5,Wonderful,"My 1st I phone, absolutely loving it , thanks to Flipkart for genuine product",Dec 2025,Hoskote,Positive,0.4000000000000001,Positive,0.8104,POSITIVE,0.9998737573623657
5,Fabulous!,Excellent product go for it,Aug 2025,New Delhi,Positive,1.0,Positive,0.5719,POSITIVE,0.9998692274093628
5,Terrific purchase,Superb phone for the price range and love all the features.,Aug 2025,Bangalore,Positive,0.75,Positive,0.8519,POSITIVE,0.9998542070388794
5,Mind-blowing purchase,Worth it. Shreehari S,Dec 2025,Bangalore,Positive,0.3,Positive,0.2263,POSITIVE,0.9998544454574585
5,Simply awesome,Very nice mahesh varma,Dec 2025,Nashik Division,Positive,0.78,Positive,0.4754,POSITIVE,0.9998164772987366
4,Pretty good,Outstanding performance hemant kumar,Dec 2025,Gurgaon Division,Positive,0.5,Positive,0.6124,POSITIVE,0.9998476505279541
5,Terrific,Awesome.. Juned M,Dec 2025,Amreli,Positive,1.0,Neutral,0.0,POSITIVE,0.9998414516448975
5,Best in the market!,16 series is best,Dec 2025,Kota,Positive,1.0,Positive,0.6369,POSITIVE,0.9996922016143799
4,Good choice,First iPhone quite impressive performance,Dec 2025,Meerut Division,Positive,0.625,Positive,0.5563,POSITIVE,0.9997429251670837
5,Worth every penny,"Internet speed is not good, only videos are being made very easily and the quality is also Good, the rest of everything is very normal",Dec 2025,Konkan Division,Positive,0.22166666666666668,Positive,0.4917,POSITIVE,0.985124945640564
4,Wonderful,Best phone everything is good,Jan 2026,Kamrup,Positive,0.85,Positive,0.7964,POSITIVE,0.9997455477714539
4,Worth the money,Phone is good but packing is very bed BoOm ShiVa,Nov 2025,Nurpur,Positive,0.44999999999999996,Positive,0.2382,POSITIVE,0.8642601370811462
5,Perfect product!,Battery good rest everything awesome,Nov 2025,Palia Kalan,Positive,0.85,Positive,0.7906,POSITIVE,0.9996073842048645
5,Just wow!,Buying first time I had a great experience. Thank you,Jan 2026,New Delhi,Positive,0.525,Positive,0.765,POSITIVE,0.9998750686645508
4,Good choice,Osm phone but battery backup not good,Jan 2026,New Delhi,Negative,-0.35,Negative,-0.4782,NEGATIVE,0.9993509650230408
5,Must buy!,I like iphone 15 design........,Nov 2025,Rourkela,Neutral,0.0,Positive,0.3612,POSITIVE,0.991834282875061
5,Terrific purchase,Apple always provides a good product. But now i guess they need innovation.,Jan 2026,Gurugram,Positive,0.7,Positive,0.6542,NEGATIVE,0.9392556548118591
5,Worth every penny,Great purchase subhash gole,Nov 2025,Pimpri Chinchwad,Positive,0.8,Positive,0.6249,POSITIVE,0.997191846370697
5,Best in the market!,Product is very good,Nov 2025,Jamnagar,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.999868631362915
5,Perfect product!,pretty happy with this purchase,Nov 2025,Jamshedpur,Positive,0.525,Positive,0.7845,POSITIVE,0.9998683929443359
5,Simply awesome,Good product FlipkartDesh CustomerRaj,Nov 2025,Barotiwala Industrial Area,Positive,0.7,Positive,0.4404,POSITIVE,0.9988296627998352
4,Good quality product,Excellent sonu saraswat,Nov 2025,Gurugram,Positive,1.0,Positive,0.5719,POSITIVE,0.9998107552528381
5,Simply awesome,Great performance phone,Nov 2025,Bijepur,Positive,0.8,Positive,0.6249,POSITIVE,0.9997320771217346
4,Worth the money,Better quealty is,Jan 2026,Jaunpur,Positive,0.5,Positive,0.4404,NEGATIVE,0.851694643497467
5,Great product,kuraku prathap Kumar,Nov 2025,Kurnool,Neutral,0.0,Neutral,0.0,POSITIVE,0.9897297620773315
5,Just wow!,Best phone and best price i love it K l R jp t,Nov 2025,Haridwar,Positive,0.8333333333333334,Positive,0.9371,POSITIVE,0.9996217489242554
5,Simply awesome,Superb iSMART MANi,Nov 2025,,Positive,1.0,Positive,0.6249,POSITIVE,0.9997649788856506
5,Wonderful,It is very nice and its material is also very soft.I tried it and I liked it very much.,Jan 2026,Surat,Positive,0.46,Positive,0.7089,POSITIVE,0.9998537302017212
5,Good choice,Thank you flipkart love it this iPhone 16,Nov 2025,Bettiah,Positive,0.5,Positive,0.7717,POSITIVE,0.999805748462677
5,Just wow!,Nice compact phone with powerful specs that nobody can beat,Nov 2025,Mahoba,Positive,0.44999999999999996,Positive,0.6808,POSITIVE,0.9993600249290466
5,Highly recommended,Good job flipkart,Nov 2025,Gurugram,Positive,0.7,Positive,0.4404,POSITIVE,0.9998291730880737
5,Must buy!,Best price best phone,Nov 2025,Basti,Positive,1.0,Positive,0.8555,POSITIVE,0.9972105622291565
5,Fabulous!,Overall good phone,Nov 2025,Meerut Division,Positive,0.35,Positive,0.4404,POSITIVE,0.999849796295166
5,Excellent,I love this Thudum bharath Bharath,Jan 2026,Hyderabad,Positive,0.5,Positive,0.6369,POSITIVE,0.9991523027420044
5,Perfect product!,very nice ekta saini,Jan 2026,Ambala District,Positive,0.78,Positive,0.4754,POSITIVE,0.9998250603675842
5,Excellent,Very nice love it,Nov 2025,Shahkot,Positive,0.64,Positive,0.8211,POSITIVE,0.9998738765716553
5,Mind-blowing purchase,Very impressive S,Jan 2026,Delhi Division,Positive,1.0,Positive,0.5563,POSITIVE,0.999863862991333
1,Very poor,"The seller is not reliable. I got an overheating product and the Flipkart support team are just wasting my time. they wont help you if you are stuck with such an issue they will just waste your time, so if u faced such an issue. just visit the apple store or service center directly. so dont waste your time and even if its marginally expensive . please buy it . I think Ill not buy things .",Nov 2025,Pune Division,Negative,-0.175,Negative,-0.8637,NEGATIVE,0.9998117089271545
5,Brilliant,This product is always awesome,Nov 2025,Varanasi,Positive,1.0,Positive,0.6249,POSITIVE,0.999882698059082
4,Good quality product,Good phone i like it,Jan 2026,Gurgaon Division,Positive,0.7,Positive,0.6597,POSITIVE,0.9998544454574585
5,Best in the market!,Kottana suresh Suresh,Nov 2025,Chennai,Neutral,0.0,Neutral,0.0,POSITIVE,0.9989067316055298
5,Awesome,Very good sudesh kumar,Nov 2025,Sirsa,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998462200164795
5,Classy product,quality and performance but battery backup is not better,Jan 2026,Manmad,Negative,-0.25,Negative,-0.4782,NEGATIVE,0.9879868626594543
5,Worth every penny,"Best phone ever, camera is excellent!",Nov 2025,Kalyan,Positive,1.0,Positive,0.8478,POSITIVE,0.9998601675033569
4,Nice product,Special thanks flipkart,Jan 2026,Maunath Bhan,Positive,0.2785714285714286,Positive,0.6808,POSITIVE,0.9998111128807068
5,Perfect product!,Nice product and valuable money,Nov 2025,Delhi Division,Positive,0.6,Positive,0.7096,POSITIVE,0.9998703002929688
5,A Worthy package for the price,"Excellent device for the price. The camera and Speakers are something that I like the most. Performance is too good, never ever lags on anything, run everything easily.",Nov 2025,Prayagraj,Positive,0.6583333333333334,Positive,0.912,POSITIVE,0.999549925327301
1,Dont waste your money,All problems product not comfart not working C program,Jan 2026,Roorkee,Neutral,0.0,Negative,-0.4019,NEGATIVE,0.9990161657333374
5,Highly recommended,Great iPhone16 performance and happy with flipcart service,Nov 2025,Delhi Division,Positive,0.8,Positive,0.8316,POSITIVE,0.9997889399528503
4,Wonderful,Good performance,Nov 2025,Tiruppur,Positive,0.7,Positive,0.4404,POSITIVE,0.9998561143875122
3,Just okay,Good but not too,Jan 2026,Nayagarh,Positive,0.7,Positive,0.2382,POSITIVE,0.9988407492637634
5,Fabulous!,Everthing is goo,Nov 2025,Jaipur Division,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9986498951911926
4,Wonderful,Good camera and. Great phone,Nov 2025,Talegaon,Positive,0.75,Positive,0.7906,POSITIVE,0.999862790107727
5,Just wow!,Istayak ahmad Istayak,Nov 2025,Orai,Neutral,0.0,Neutral,0.0,POSITIVE,0.9375747442245483
4,Wonderful,"Product was nice ,good for handling.",Jan 2026,Nagpur,Positive,0.6499999999999999,Positive,0.6908,POSITIVE,0.9998037219047546
5,Great product,Nice iPhone ashish yogi,Nov 2025,Kuchaman City,Positive,0.6,Positive,0.4215,POSITIVE,0.999222993850708
1,Did not meet expectations,Heating very much,Nov 2025,Ranchi,Positive,0.26,Neutral,0.0,POSITIVE,0.9989284873008728
4,Wonderful,Love this phone while using smooth and sexy,Jan 2026,Pune Division,Positive,0.4666666666666666,Positive,0.8225,POSITIVE,0.9998741149902344
5,Fabulous!,Wonderful sharp sharp,Jan 2026,Chennai,Positive,0.25,Positive,0.5719,POSITIVE,0.9998719692230225
5,Fabulous!,Awesome camera ashutosh kumar,Jan 2026,Ambedkar Nagar,Positive,1.0,Positive,0.6249,POSITIVE,0.9998583793640137
5,Terrific purchase,Very good delivery tq for giving good emi and everything vijay vasan,Jan 2026,Chennai,Positive,0.8049999999999999,Positive,0.831,POSITIVE,0.9997860789299011
5,Best in the market!,Legit seller Got a great deal Adnan K,Nov 2025,Siliguri,Positive,0.8,Positive,0.6249,POSITIVE,0.9985264539718628
5,Wonderful,Amazing product and features,Nov 2025,Kanpur,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998842477798462
5,Terrific,Very good experience,Jan 2026,Gurugram,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998730421066284
5,Excellent,Everything good. But. Battery performance not good,Jan 2026,Bangalore Division,Positive,0.175,Positive,0.7003,NEGATIVE,0.9905917048454285
5,Awesome,Cemera quality good but videos quality excellent performance excellent display good M R ???,Jan 2026,Konkan Division,Positive,0.8500000000000001,Positive,0.9548,POSITIVE,0.9976104497909546
5,Mind-blowing purchase,All everything good,Nov 2025,Gauripur,Positive,0.7,Positive,0.4404,POSITIVE,0.9998608827590942
1,Absolute rubbish!,Not good...only status symbol phone....not value for money....no ....,Nov 2025,Udaipur,Neutral,0.0,Positive,0.34,NEGATIVE,0.9997865557670593
5,Classy product,I like it woww lovely phone umakanta athokpam,Nov 2025,Dehradun,Positive,0.5,Positive,0.743,POSITIVE,0.9992832541465759
5,Great product,Best phone Best phone,Nov 2025,Valsad,Positive,1.0,Positive,0.8555,POSITIVE,0.9985365867614746
5,Perfect product!,Bestest .... very happy,Nov 2025,Koch Bihar,Positive,1.0,Positive,0.6115,POSITIVE,0.9998800754547119
5,Awesome,Good design danish pasha,Nov 2025,Rampur,Positive,0.7,Positive,0.4404,POSITIVE,0.9998339414596558
5,Fabulous!,Amazing professional model kumar Sahani,Dec 2025,Purba Champaran District,Positive,0.35000000000000003,Positive,0.5859,POSITIVE,0.9998124241828918
1,Worthless,Camera quality is very poor like iphone xr,Nov 2025,Sivasagar District,Negative,-0.52,Negative,-0.1567,NEGATIVE,0.9997536540031433
5,Wonderful,"Excellent package and delivery , and mobile is light weight, overall camera good but front is avg in low light, and battery is ok...Design is love it hate it kind...but it is premium... Shadow_ Shyam",Nov 2025,Vishakhapatnam,Positive,0.2749999999999999,Positive,0.34,POSITIVE,0.9992857575416565
5,Perfect product!,"camera,display awesome",Nov 2025,Thiruvarur,Positive,1.0,Positive,0.6249,POSITIVE,0.9998724460601807
5,Mind-blowing purchase,Great phone but the battery life is quite low,Dec 2025,Bhubaneswar,Positive,0.4,Negative,-0.138,NEGATIVE,0.9953795671463013
5,Fabulous!,Loved the purchase came on time and budget model make a purchase,Nov 2025,Pune Division,Positive,0.7,Positive,0.5994,POSITIVE,0.9995423555374146
5,Terrific purchase,Very good product !!,Dec 2025,Lucknow,Positive,1.0,Positive,0.5827,POSITIVE,0.9998756647109985
5,Perfect product!,My first iPhone but good decision for me I really love this phone,Nov 2025,Azamgarh Division,Positive,0.48333333333333334,Positive,0.902,POSITIVE,0.9996752738952637
2,Highly recommended,All ok iPhone 16 128,Nov 2025,Vijapura,Positive,0.5,Positive,0.296,POSITIVE,0.9963763356208801
5,Best in the market!,Everything is good,Nov 2025,Kharar,Positive,0.7,Positive,0.4404,POSITIVE,0.9998520612716675
5,Super!,Very nice better battery life better performance lovely design with iOS 18chip,Nov 2025,Aizawl,Positive,0.5700000000000001,Positive,0.9224,POSITIVE,0.9953935146331787
5,Worth every penny,satisfied with product and the delivery thing with flipkart,Nov 2025,Gurugram,Positive,0.5,Positive,0.4215,POSITIVE,0.9990386962890625
5,Fabulous!,Now samsung has good camera,Nov 2025,Kalyan,Positive,0.7,Positive,0.4404,POSITIVE,0.9995935559272766
5,Mind-blowing purchase,Everything is awesome except battery,Nov 2025,Mira Bhayandar,Positive,1.0,Positive,0.6249,POSITIVE,0.9998530149459839
5,Highly recommended,better backup super camera,Nov 2025,Barela,Positive,0.41666666666666663,Positive,0.7783,NEGATIVE,0.803676962852478
5,Simply awesome,Fantastic performance and look.,Nov 2025,Jena,Positive,0.4,Positive,0.5574,POSITIVE,0.9998831748962402
5,Super!,Overall good deal on Flipkart..Best dealm,Nov 2025,Shirpur,Positive,0.35,Positive,0.4404,POSITIVE,0.9998385906219482
5,Super!,This is amazing Vishwaraj singh Yadav,Nov 2025,New Delhi,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998574256896973
5,Highly recommended,First iphone which is awesome jyotirmay pandit,Nov 2025,Baleshwar,Positive,0.625,Positive,0.6249,POSITIVE,0.999503493309021
5,Great product,My second iPhone which I purchased online. Totally satisfied,Nov 2025,Moradabad,Positive,0.25,Positive,0.4754,POSITIVE,0.9994586110115051
5,Simply awesome,Very good product,Nov 2025,Udhampur,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998735189437866
1,Hated it!,Display not working,Nov 2025,Bangalore Division,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9997054934501648
5,Just wow!,Best display quality and amazing battery quality,Dec 2025,,Positive,0.8,Positive,0.8402,POSITIVE,0.9998513460159302
5,Must buy!,produce RaviNdEr,Oct 2025,Nurpur,Neutral,0.0,Neutral,0.0,POSITIVE,0.8602342009544373
5,Best in the market!,Great product loved it!! P,Nov 2025,Bilaspur,Positive,0.9,Positive,0.8619,POSITIVE,0.9998576641082764
5,Awesome,O s m means osmm this is really amazing after using this had forgot my last devide,Dec 2025,Gautam Buddha Nagar District,Positive,0.30000000000000004,Positive,0.624,POSITIVE,0.9996104836463928
5,Super!,Delivery boy is very good,Nov 2025,Hisar Division,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998633861541748
3,Does the job,Very nice phone... Performance and display like it..,Nov 2025,Kachchh District,Positive,0.78,Positive,0.6801,POSITIVE,0.9998137354850769
5,Awesome,Awesome with some new features,Jan 2026,Madhyamgram,Positive,0.5681818181818181,Positive,0.6249,POSITIVE,0.9998737573623657
5,Terrific,Can say just... awesome,Nov 2025,Prayagraj Division,Positive,1.0,Positive,0.6249,POSITIVE,0.9998564720153809
1,Useless product,Worst one waste of money Android much better Madurai queen,Jan 2026,Madurai,Negative,-0.2333333333333333,Negative,-0.6124,NEGATIVE,0.9997995495796204
4,Worth the money,Outstanding camera and phone,Nov 2025,Hoshangabad,Positive,0.5,Positive,0.6124,POSITIVE,0.9998469352722168
5,Highly recommended,Good very nice Diksha kamal,Nov 2025,Faridabad Division,Positive,0.74,Positive,0.7178,POSITIVE,0.9998462200164795
5,Mind-blowing purchase,Good product received! Happy with the purchase,Nov 2025,Bengaluru,Positive,0.8375,Positive,0.784,POSITIVE,0.9998749494552612
5,Best in the market!,My first iPhone experience syeda rabiya,Nov 2025,Malavalli,Positive,0.25,Neutral,0.0,POSITIVE,0.5000019669532776
4,Good quality product,Best deal Chetana patil,Nov 2025,Konkan Division,Positive,1.0,Positive,0.6369,POSITIVE,0.9990870952606201
5,Fabulous!,Good thisi All ways Patel,Dec 2025,Mancherial,Positive,0.7,Positive,0.4404,POSITIVE,0.9998446702957153
5,Simply awesome,All is good as other iPhones,Nov 2025,Meerut Division,Positive,0.2875,Positive,0.4404,POSITIVE,0.999808132648468
5,Highly recommended,Everthing is awesome.. worth the product,Nov 2025,Roorkee,Positive,0.65,Positive,0.2263,POSITIVE,0.9998806715011597
5,Super!,Nice mobile but 60hz wrost as compared to other smartphones,Nov 2025,,Positive,0.2375,Positive,0.2263,NEGATIVE,0.9833682179450989
5,Mind-blowing purchase,"Awesome performed iphone , must buy it",Jan 2026,Begusarai,Positive,1.0,Positive,0.6249,POSITIVE,0.9997420907020569
5,Best in the market!,Original product and Best deal during,Dec 2025,Nandivaram Guduvancheri,Positive,0.6875,Positive,0.7579,POSITIVE,0.9997348189353943
1,Very poor,"Iphones should not be taken online even if you are getting a huge discount because they come with so many conditions which we dont know or ignore while buying the Mobiles, which becomes a headache after the buying and if you are facing any issues.",Jan 2026,Jammu,Positive,0.44999999999999996,Positive,0.5283,NEGATIVE,0.9992977380752563
5,Super!,Its best phone at this price I bought it in 55k good to go . Mukul khosla,Nov 2025,Rupnagar,Positive,0.85,Positive,0.7964,POSITIVE,0.9277777075767517
5,Just wow!,Best quality and trustable seller,Dec 2025,Ahmedabad,Positive,1.0,Positive,0.8176,POSITIVE,0.9998514652252197
4,Good choice,Excellent harbansh Singh,Dec 2025,Gurugram,Positive,1.0,Positive,0.5719,POSITIVE,0.9997605681419373
1,Very poor,Dont buy this model,Dec 2025,New Delhi,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9948850274085999
5,Just wow!,Veri nice for video and blog Chandan devnath,Jan 2026,Purnia,Positive,0.6,Positive,0.4215,POSITIVE,0.9621219038963318
5,Classy product,Overall performance,Jan 2026,Fatehabad,Neutral,0.0,Neutral,0.0,POSITIVE,0.9997573494911194
4,Worth the money,"Product is super as I feel all are excellent especially Canara quality, visual and speed. Only I feel over heating during continuous operation for more than hours or taking photos.",Oct 2025,Bengaluru,Positive,0.3055555555555555,Positive,0.8225,POSITIVE,0.9897341728210449
2,Expected a better product,Very poor camera..fully dissatisfied with the camera performance..waste my money,Jan 2026,Byasanagar,Negative,-0.52,Negative,-0.7397,NEGATIVE,0.9997995495796204
5,Just wow!,Good one i phn is next level phone.,Nov 2025,Panchkula District,Positive,0.35,Positive,0.4404,NEGATIVE,0.9346311688423157
2,Expected a better product,This iPhone 16 is not new this is reassembled in India,Oct 2025,Karnal,Negative,-0.06818181818181818,Neutral,0.0,NEGATIVE,0.9989843964576721
4,Good quality product,SonalDixit SonalDixit,Nov 2025,Babarpur Ajitmal,Neutral,0.0,Neutral,0.0,NEGATIVE,0.8004063367843628
1,Useless product,Not working properly,Nov 2025,Bangalore,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9997847676277161
5,Awesome,Very very Petta jeeva Customer,Nov 2025,Tirukalukundram,Positive,0.26,Neutral,0.0,POSITIVE,0.9857089519500732
5,Terrific purchase,Atul pratap Singh,Nov 2025,Garhwal Division,Neutral,0.0,Neutral,0.0,POSITIVE,0.9812189936637878
5,Perfect product!,"Very nice zooming and pics, battery backup also nice",Nov 2025,Indore,Positive,0.69,Positive,0.734,POSITIVE,0.9996922016143799
1,Worthless,"The phone is switching off frequently just after buying it, dont buy i phone 16, the condition is really bad",Nov 2025,New Delhi,Negative,-0.29999999999999993,Negative,-0.5849,NEGATIVE,0.9996292591094971
5,Best in the market!,best product ever,Nov 2025,Naraingarh,Positive,1.0,Positive,0.6369,POSITIVE,0.9998482465744019
5,Highly recommended,Vry good performance,Nov 2025,Moradabad Division,Positive,0.7,Positive,0.4404,POSITIVE,0.9998451471328735
5,Just wow!,Compact phone.A18 bionic chip is superb,Nov 2025,Badamba,Positive,1.0,Positive,0.6249,POSITIVE,0.9992635846138
5,Must buy!,Good but battery life much better than,Nov 2025,Katihar District,Positive,0.6,Positive,0.7003,POSITIVE,0.9975537657737732
5,Wonderful,Thank you Flipkart good phone,Nov 2025,New Delhi,Positive,0.7,Positive,0.6597,POSITIVE,0.999819815158844
5,Must buy!,This phone is better than other phone because they give u best quality all thing just example camera and display Singh,Oct 2025,Basti,Positive,0.4583333333333333,Positive,0.7964,POSITIVE,0.9975816011428833
1,Worst experience ever!,Very poor quality display pradeep tiwari,Nov 2025,Surat,Negative,-0.52,Negative,-0.5256,NEGATIVE,0.9997386336326599
5,Highly recommended,Amazing product at a good rate and fastest and secure delivery. Shyamjith M,Nov 2025,Kuruvattur,Positive,0.5666666666666668,Positive,0.8442,POSITIVE,0.999876856803894
5,Excellent,The third one I am totally satisfied with the product ... Absolute bonkers gaming performance the screen size is a bit of an issue for me as it is too small and to handle that I already had a iPhone 15 plus and the in hand feel the overall quality of the product is top notch,Aug 2025,New Delhi,Positive,0.15833333333333333,Positive,0.796,NEGATIVE,0.8007246851921082
5,Terrific purchase,Great compact phone. Nice photos and nice fluid software experience.,Nov 2025,New Delhi,Positive,0.5,Positive,0.8658,POSITIVE,0.9998315572738647
5,Simply awesome,Very very good jagdish Kumar,Jan 2026,Faridabad Division,Positive,0.9099999999999999,Positive,0.5379,POSITIVE,0.9998579025268555
5,Good quality product,Super performance and display,Nov 2025,Biharsharif,Positive,0.3333333333333333,Positive,0.5994,POSITIVE,0.999450147151947
1,Very poor,Power shock in power button during charging. And phone heat up in pocket Raghu P O,Nov 2025,Bengaluru,Neutral,0.0,Negative,-0.3818,NEGATIVE,0.9255861639976501
5,Simply awesome,Image quality is awesome,Nov 2025,Hyderabad,Positive,1.0,Positive,0.6249,POSITIVE,0.9998788833618164
5,Must buy!,Seamless user experience and cameras are quite impressive,Nov 2025,Kasganj,Positive,0.55,Positive,0.5563,POSITIVE,0.999863862991333
5,Terrific,Value of money shubham vijoy,Nov 2025,New Delhi,Neutral,0.0,Positive,0.34,POSITIVE,0.9904279708862305
5,Fabulous!,Superb experience with iPhone,Nov 2025,Hyderabad,Positive,1.0,Positive,0.6249,POSITIVE,0.9998279809951782
5,Must buy!,Nice mobile phone,Nov 2025,Ganaur,Positive,0.6,Positive,0.4215,POSITIVE,0.9997631907463074
4,Delightful,Glad I ordered this in . Thanks flipkart,Nov 2025,Ghaziabad,Positive,0.35,Positive,0.7096,POSITIVE,0.9996720552444458
5,Awesome,Very good mobile,Nov 2025,Bhiwani,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998651742935181
4,cost,"Good product but major cost is brand compared to product ,otherwise similar performing 30 cheaper , Anyway purchased for",Nov 2025,Anyway,Positive,0.25416666666666665,Positive,0.2382,NEGATIVE,0.6765089631080627
5,Fabulous!,Outstanding performance and best-best condition,Jan 2026,Sagar District,Positive,0.5,Positive,0.6124,POSITIVE,0.9998289346694946
5,Must buy!,I really loved it.So happy that I own it . Kasiraj R,Jan 2026,Kochi,Positive,0.7000000000000001,Positive,0.8464,POSITIVE,0.9998852014541626
5,Wonderful,Adorable produch love it,Nov 2025,Gurgaon Division,Positive,0.5,Positive,0.8126,POSITIVE,0.999858021736145
5,Worth every penny,Good product Im happy,Nov 2025,Bilram,Positive,0.75,Positive,0.765,POSITIVE,0.9998691082000732
3,Just okay,Disappointed with camera,Nov 2025,Kurduwadi,Negative,-0.75,Negative,-0.4767,NEGATIVE,0.9997658133506775
3,Just okay,After using mobile its getting hot,Jan 2026,Bangalore,Positive,0.25,Neutral,0.0,NEGATIVE,0.985248863697052
5,Brilliant,Battery dranage soon and front camera is not very good ...back camera amazing .. muneesh pandey pandey,Nov 2025,Bengaluru,Positive,0.16538461538461546,Positive,0.2908,NEGATIVE,0.999609649181366
5,Fabulous!,"Awesome phone..., really apple makes the best phone and most secured also.",Nov 2025,Alwar,Positive,0.675,Positive,0.9061,POSITIVE,0.9998252987861633
5,Terrific,Very good product,Jan 2026,Jhalawar District,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998735189437866
5,Simply awesome,Amazing product quality,Nov 2025,Fatehabad,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998844861984253
5,Terrific purchase,Good product Dilkesh meena,Jan 2026,Jaipur,Positive,0.7,Positive,0.4404,POSITIVE,0.9997907280921936
5,Highly recommended,A cash on delivery. Delivery is late but its is in good quality,Nov 2025,Hamirpur,Positive,0.19999999999999998,Positive,0.5927,POSITIVE,0.9994877576828003
5,Must buy!,Amazing experience my new I phone 16 super 200 worth at this price range,Aug 2025,Chennai,Positive,0.34242424242424246,Positive,0.8625,POSITIVE,0.9994673132896423
4,Nice product,Apple should bring more innova,Nov 2025,Kolkata,Positive,0.5,Neutral,0.0,POSITIVE,0.9779119491577148
5,Highly recommended,or Best service Open box delivery Harsh upadhyay,Nov 2025,Rajkot,Positive,0.26666666666666666,Positive,0.3182,POSITIVE,0.9881839752197266
3,Just okay,Bettry condition is very poor,Nov 2025,Solan,Negative,-0.52,Negative,-0.5256,NEGATIVE,0.9997405409812927
5,Just wow!,Loved it Vijay C,Nov 2025,Chennai,Positive,0.7,Positive,0.5994,POSITIVE,0.9998431205749512
5,Mind-blowing purchase,Awesome. Worth every penny. Got it for a very reasonable price.,Aug 2025,Chennai,Positive,0.52,Positive,0.7184,POSITIVE,0.9997702240943909
5,Wonderful,Value for money thank you flipkart,Nov 2025,Manmad,Neutral,0.0,Positive,0.5994,POSITIVE,0.999772846698761
4,Good choice,Display 109 cameras 109 sound 1010 best performance top quality video thanks for apple,Nov 2025,Nadia District,Positive,0.525,Positive,0.836,POSITIVE,0.9991962313652039
5,Terrific,Excellent device,Dec 2025,Patna,Positive,1.0,Positive,0.5719,POSITIVE,0.999854564666748
5,Fabulous!,Camera good but battery not good,Nov 2025,Araria,Positive,0.175,Positive,0.7003,NEGATIVE,0.9679586291313171
5,Perfect product!,Camera and performance is beast but you have to compromise with display quality .,Nov 2025,Bhopal,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9899242520332336
5,Brilliant,Best big billion deal,Nov 2025,Jaunpur,Positive,0.5,Positive,0.6369,POSITIVE,0.9997963309288025
1,Did not meet expectations,Bluetooth is not working ajit sharma,Aug 2025,Bengaluru,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9997356534004211
5,Excellent,along with impressive camera quality.,Nov 2025,Presidency Division,Positive,1.0,Positive,0.5106,POSITIVE,0.9998838901519775
5,Terrific,"Extremely marvellous product,best of all at such a price.",Nov 2025,Agra,Negative,-0.0625,Neutral,0.0,POSITIVE,0.9991452693939209
5,Best in the market!,Amazing phone among all iPhone series specially in terms of battery and camera,Nov 2025,Aligarh,Positive,0.47857142857142865,Positive,0.5859,POSITIVE,0.9996578693389893
5,Great product,Superb quality.. Easy to use.. Best camera.. Best quality product..,Nov 2025,Barjora,Positive,0.8583333333333334,Positive,0.9468,POSITIVE,0.9998412132263184
5,Worth every penny,Phone is good rajat garg,Nov 2025,Hisar,Positive,0.7,Positive,0.4404,POSITIVE,0.9986579418182373
5,Fabulous!,Cant be more than this performance.,Jan 2026,Hyderabad,Positive,0.5,Neutral,0.0,POSITIVE,0.7013487815856934
